,question_id,stem,metas,answer,analysis,knowledge_point_ids
2752,kukejiaoshi-100000730,<p>下列关于教师劳动的特点，说法正确的有（   ）</p>,"[{""key"":""A"",""value"":""<p>李老师面对的对象是千差万别的，体现了教师劳动的复杂性</p>""},{""key"":""B"",""value"":""<p>李老师面对的对象是千差万别的，因此要因材施教，体现了教师劳动的创造性</p>""},{""key"":""C"",""value"":""<p>李老师白天上课，晚上批改作业，体现了教师劳动的连续性</p>""},{""key"":""D"",""value"":""<p>李老师白天在办公室批改作业，晚上在家里批改作业，体现了教师劳动的广延性</p>""}]","[""A"",""B"",""C"",""D""]",,[]
2753,kukejiaoshi-100000731,<p>学校工作必须坚持以（）</p>,"[{""key"":""A"",""value"":""<p>教学为主</p>""},{""key"":""B"",""value"":""<p>德育为主</p>""},{""key"":""C"",""value"":""<p>教师为主</p>""},{""key"":""D"",""value"":""<p>策略为主</p>""}]","[""A""]",,[]
2754,kukejiaoshi-100000732,<p>李涛是一位教学经验丰富的老教师，课堂教学生动活泼。但是学生和家长对他的评价并不好，因为在课堂上他经常会口不择言地训斥学生，甚至伤害到学生的自尊。同时，他还有赌博的习惯，甚至向学生家长变相借钱不还。李涛的行为违背了师生之间在（   ）</p>,"[{""key"":""A"",""value"":""<p>教学上的授受关系</p>""},{""key"":""B"",""value"":""<p>人格上的平等关系</p>""},{""key"":""C"",""value"":""<p>社会道德上的相互促进关系</p>""},{""key"":""D"",""value"":""<p>日常教学活动中的服从关系</p>""}]","[""B"",""C""]",,[]
2755,kukejiaoshi-100000733,<p>学校教育对文化的作用，以下表述正确的是（  ）</p>,"[{""key"":""A"",""value"":""<p>对文化的传承和传播作用</p>""},{""key"":""B"",""value"":""<p>对文化的保存和活化作用</p>""},{""key"":""C"",""value"":""<p>对文化的选择和整理作用</p>""},{""key"":""D"",""value"":""<p>对文化的交融和创新作用</p>""}]","[""A"",""B"",""C"",""D""]",,[]
2756,kukejiaoshi-100000734,<p>认为个体认知与社会客体相互作用的德育模式是（  ）</p>,"[{""key"":""A"",""value"":""<p>认知模式</p>""},{""key"":""B"",""value"":""<p>体谅模式</p>""},{""key"":""C"",""value"":""<p>社会模仿模式</p>""},{""key"":""D"",""value"":""<p>价值澄清模式</p>""}]","[""A""]",,[]
2757,kukejiaoshi-100000735,<p>下列选项中属于学生的本质属性的有（   ）</p>,"[{""key"":""A"",""value"":""<p>学生是人</p>""},{""key"":""B"",""value"":""<p>学生是发展中的人</p>""},{""key"":""C"",""value"":""<p>学生是一个完整的人</p>""},{""key"":""D"",""value"":""<p>学生是以学习为主要任务的人</p>""}]","[""A"",""B"",""C"",""D""]",,[]
2758,kukejiaoshi-100000736,<p>“儿童中心主义”教育理论违背了（）</p>,"[{""key"":""A"",""value"":""<p>间接经验与直接经验相结合的规律</p>""},{""key"":""B"",""value"":""<p>传授知识和发展智力相统一的规律</p>""},{""key"":""C"",""value"":""<p>知识教学与思想教育相统一的规律</p>""},{""key"":""D"",""value"":""<p>教师主导作用与学生主体作用相结合的规律</p>""}]","[""D""]",,[]
2759,kukejiaoshi-100000737,<p>从我国当前实际来看，促进教师专业发展的途径有（   ）</p>,"[{""key"":""A"",""value"":""<p>职前教育</p>""},{""key"":""B"",""value"":""<p>入职培训</p>""},{""key"":""C"",""value"":""<p>在职教育</p>""},{""key"":""D"",""value"":""<p>自我教育</p>""}]","[""A"",""B"",""C"",""D""]",,[]
2760,kukejiaoshi-100000738,<p>《天鹅、大虾和梭鱼拉车》的故事说明德育过程中要贯彻（  ）</p>,"[{""key"":""A"",""value"":""<p>依靠积极因素，克服消极因素原则</p>""},{""key"":""B"",""value"":""<p>教育影响的一致性与连贯性原则</p>""},{""key"":""C"",""value"":""<p>集体教育与个别教育相结合原则</p>""},{""key"":""D"",""value"":""<p>尊重信任学生与严格要求学生相结合原则</p>""}]","[""B""]",,[]
2761,kukejiaoshi-100000739,<p>苏霍姆林斯基认为：没有一条教育规律、没有一条真理是可以对一切儿童绝对适用的。培养人首先要了解他的心灵，看到并感觉到他的个人世界。这反映了教师劳动的（   ）特点。</p>,"[{""key"":""A"",""value"":""<p>示范性</p>""},{""key"":""B"",""value"":""<p>系统性</p>""},{""key"":""C"",""value"":""<p>复杂性</p>""},{""key"":""D"",""value"":""<p>创造性</p>""}]","[""C"",""D""]",,[]
2762,kukejiaoshi-100000742,<p>教师的地位和作用是通过教师在教育教学中充当的角色行为来表征和实现的，教师在学校中应该承担的角色有（   ）</p>,"[{""key"":""A"",""value"":""<p>文化知识的传授者</p>""},{""key"":""B"",""value"":""<p>学生心灵的培育者</p>""},{""key"":""C"",""value"":""<p>教学活动的设计者</p>""},{""key"":""D"",""value"":""<p>芸芸众生的拯救者</p>""}]","[""A"",""B"",""C""]",,[]
2763,kukejiaoshi-100000743,<p>（）是现代学校教学的基本组织形式，它的出现在教育史上是一大进步。</p>,"[{""key"":""A"",""value"":""<p>班级授课制</p>""},{""key"":""B"",""value"":""<p>复式教学</p>""},{""key"":""C"",""value"":""<p>小组教学</p>""},{""key"":""D"",""value"":""<p>电化教学</p>""}]","[""A""]",,[]
2764,kukejiaoshi-100000744,<p>人口是社会的人力基础，社会的民主、经济的发展、文化的繁荣、文明的发达都取决于人口素质。教育对人口的发展具有重要的作用，这就是教育的人口功能，具体来说是（  ）</p>,"[{""key"":""A"",""value"":""<p>教育提高人口质量</p>""},{""key"":""B"",""value"":""<p>教育改变性别比例</p>""},{""key"":""C"",""value"":""<p>教育控制人口数量</p>""},{""key"":""D"",""value"":""<p>教育改善人口结构</p>""}]","[""A"",""C"",""D""]",,[]
2765,kukejiaoshi-100000745,<p>以下属于马克思关于人的全面发展的理论的是 （）</p>,"[{""key"":""A"",""value"":""<p>人的全面发展是指人的活动能力的全面、和谐、充分的发展</p>""},{""key"":""B"",""value"":""<p>教育与生产劳动相脱离是实现人的全面发展的唯一途径</p>""},{""key"":""C"",""value"":""<p>社会主义制度是实现人的全面发展的社会条件</p>""},{""key"":""D"",""value"":""<p>人的发展同其所处的社会条件是无关的</p>""},{""key"":""E"",""value"":""<p>确定我国教育目的的理论基础</p>""}]","[""C"",""E""]",,[]
2766,kukejiaoshi-100000746,<p>陈老师在教学中经常通过口头提问、书面测验等形式对学生的知识和能力进行及时测评与反馈。这种教学评价属于（）</p>,"[{""key"":""A"",""value"":""<p>诊断性评价</p>""},{""key"":""B"",""value"":""<p>相对性评价</p>""},{""key"":""C"",""value"":""<p>终结性评价</p>""},{""key"":""D"",""value"":""<p>形成性评价</p>""}]","[""D""]",,[]
2767,kukejiaoshi-100000747,<p>关于全面发展与个性发展之间的关系，下列表述正确的是（）</p>,"[{""key"":""A"",""value"":""<p>全面发展是个性发展的基础</p>""},{""key"":""B"",""value"":""<p>个性发展是全面发展的动力</p>""},{""key"":""C"",""value"":""<p>二者是截然分开的</p>""},{""key"":""D"",""value"":""<p>二者是一个不一致的过程</p>""}]","[""A"",""B""]",,[]
2768,kukejiaoshi-100000748,<p>教师和学生通过口头语言以问答的方式进行教学的方法是（）</p>,"[{""key"":""A"",""value"":""<p>讲授法</p>""},{""key"":""B"",""value"":""<p>讨论法</p>""},{""key"":""C"",""value"":""<p>读书指导法</p>""},{""key"":""D"",""value"":""<p>谈话法</p>""}]","[""D""]",,[]
2769,kukejiaoshi-100000750,<p>总体上师生关系具有（   ）等特点。</p>,"[{""key"":""A"",""value"":""<p>双向性</p>""},{""key"":""B"",""value"":""<p>单向性</p>""},{""key"":""C"",""value"":""<p>效应性</p>""},{""key"":""D"",""value"":""<p>动态性</p>""},{""key"":""E"",""value"":""<p>不对称性</p>""}]","[""A"",""C"",""D"",""E""]",,[]
2770,kukejiaoshi-100000751,<p>全面推进素质教育是社会共同的责任：家长不要“赶鸭子”，教师不能“填鸭子”，学校不要“烤（考）鸭子”，那么学生自然而然不会成为“板鸭子”。因此，就学校而言，应重点做好的工作包括（）</p>,"[{""key"":""A"",""value"":""<p>更新教育观念，全面贯彻党的教育方针</p>""},{""key"":""B"",""value"":""<p>提升教师队伍素质，创设实施素质教育的条件</p>""},{""key"":""C"",""value"":""<p>加强素质教育宣传，创造实施素质教育的氛围</p>""},{""key"":""D"",""value"":""<p>重视课堂教学改革，提高课堂教学效率</p>""}]","[""A"",""B"",""C"",""D""]",,[]
2771,kukejiaoshi-100000752,<p>安排德育内容要具体，强调一个“小”字;要贴近实际，讲究一个“近”字，这符合德育内容管理改革的（  ）</p>,"[{""key"":""A"",""value"":""<p>规范化原则</p>""},{""key"":""B"",""value"":""<p>科学化原则</p>""},{""key"":""C"",""value"":""<p>序列化原则</p>""},{""key"":""D"",""value"":""<p>系统化原则</p>""}]","[""B""]",,[]
2772,kukejiaoshi-100000753,<p>德国瓦·根舍因提出的指导学生掌握教材内容中的关键性问题，大力培养学生的自学能力，增强学生学习主动性和创造性的教学方法是（）</p>,"[{""key"":""A"",""value"":""<p>发现法</p>""},{""key"":""B"",""value"":""<p>范例教学法</p>""},{""key"":""C"",""value"":""<p>自学法</p>""},{""key"":""D"",""value"":""<p>探究—研讨法</p>""}]","[""B""]",,[]
2773,kukejiaoshi-100000754,<p>教师在教学活动中所表现出来的最突出的角色是管理者角色。（   ）</p>,[],"[""错误""]",,[]
2774,kukejiaoshi-100000755,<p>良好师生关系的建立只需要老师努力就可以达到。（   ）</p>,[],"[""错误""]",,[]
2775,kukejiaoshi-100000756,<p>大约在19世纪下半期，严格意义上的教育系统已经基本形成，教育越来越制度化，从而进入制度化教育阶段。下列属于制度化教育特征的有（）</p>,"[{""key"":""A"",""value"":""<p>学校化</p>""},{""key"":""B"",""value"":""<p>普及化</p>""},{""key"":""C"",""value"":""<p>封闭化</p>""},{""key"":""D"",""value"":""<p>标准化</p>""}]","[""A"",""C"",""D""]",,[]
2776,kukejiaoshi-100000757,"<p>教师事先把要学的知识录成微课视频，配备相关的资料上传到在线课程平台上,学生在课前使用网络学习，课堂变成了讨论交流、答疑解惑的场所，这种教学形式是（）</p>","[{""key"":""A"",""value"":""<p>生成课堂</p>""},{""key"":""B"",""value"":""<p>翻转课堂</p>""},{""key"":""C"",""value"":""<p>传统课堂</p>""},{""key"":""D"",""value"":""<p>答疑解惑</p>""}]","[""B""]",,[]
2777,kukejiaoshi-100000758,<p>学生由于知识等方面的缺乏，具有天然的向师性和对教师的依赖性，因此是被动的教育对象。（   ）</p>,[],"[""错误""]",,[]
2778,kukejiaoshi-100000759,<p>教师对学生的影响随着学生学业的结束而消失。（   ）</p>,[],"[""错误""]",,[]
2779,kukejiaoshi-100000760,<p>学校德育管理的核心是（  ）</p>,"[{""key"":""A"",""value"":""<p>常规管理</p>""},{""key"":""B"",""value"":""<p>德育管理人员队伍建设</p>""},{""key"":""C"",""value"":""<p>班集体管理</p>""},{""key"":""D"",""value"":""<p>自我管理</p>""}]","[""C""]",,[]
2780,kukejiaoshi-100000761,<p>“水涨船高”“优中选优”，属于（）评价。</p>,"[{""key"":""A"",""value"":""<p>终结性</p>""},{""key"":""B"",""value"":""<p>相对性</p>""},{""key"":""C"",""value"":""<p>绝对性</p>""},{""key"":""D"",""value"":""<p>个体内差异</p>""}]","[""B""]",,[]
2781,kukejiaoshi-100000762,<p>我国现代教育制度形成于鸦片战争之前。（）</p>,[],"[""错误""]",,[]
2782,kukejiaoshi-100000763,<p>教师热爱教育事业集中体现在无私奉献。（   ）</p>,[],"[""错误""]",,[]
2783,kukejiaoshi-100000764,<p>我国传统的学生观将学生看作是被动的接受体、教师塑造与控制的对象，学生在教育中处于边缘位置，对学生的教育是规范、预设的。（   ）</p>,[],"[""错误""]",,[]
2784,kukejiaoshi-100000767,<p>“严慈相济”体现的德育原则是（  ）</p>,"[{""key"":""A"",""value"":""<p>正面引导与纪律约束相结合</p>""},{""key"":""B"",""value"":""<p>严格要求学生与尊重学生相结合</p>""},{""key"":""C"",""value"":""<p>集体教育与个别教育相结合</p>""},{""key"":""D"",""value"":""<p>发挥积极因素与克服消极因素相结合</p>""}]","[""B""]",,[]
2785,kukejiaoshi-100000769,<p>教师专业发展主要指教师专业素养的发展，决定因素在教师自身，自主发展是教师专业发展的根本。（   ）</p>,[],"[""错误""]",,[]
2786,kukejiaoshi-100000770,<p>良好的专业自我能够使教师形成符合自己志趣、能力和个性的独特教学风格。（   ）</p>,[],"[""错误""]",,[]
2787,kukejiaoshi-100000771,<p>在《论语·先进篇》中，陈述了孔子对弟子的评价。子曰：“从我于陈、蔡者，皆不及门也。德行：颜渊，闵子骞，冉伯牛，仲弓。言语：宰我，子贡。政事：冉有，季路。文学：子游，子夏。”体现的是（）</p>,"[{""key"":""A"",""value"":""<p>启发性原则</p>""},{""key"":""B"",""value"":""<p>因材施教原则</p>""},{""key"":""C"",""value"":""<p>巩固性原则</p>""},{""key"":""D"",""value"":""<p>循序渐进原则</p>""}]","[""B""]",,[]
2788,kukejiaoshi-100000772,<p>2019年全国教育工作会议强调，要加强对家庭教育工作的支持，通过家委会、家长学校、家长课堂、购买服务等形式，形成政府、家庭、学校、社会联动的家庭教育工作体系，这体现了德育的（  ）</p>,"[{""key"":""A"",""value"":""<p>新时代中国特色社会主义导向性原则</p>""},{""key"":""B"",""value"":""<p>理论联系实际原则</p>""},{""key"":""C"",""value"":""<p>教育影响的一致性和连贯性原则</p>""},{""key"":""D"",""value"":""<p>依靠积极因素，克服消极因素原则</p>""}]","[""C""]",,[]
2789,kukejiaoshi-100000773,<p>关于教育如何发挥人的力量，下列说法正确的是()</p>,"[{""key"":""A"",""value"":""<p>教育是人的力量发挥的唯一途径</p>""},{""key"":""B"",""value"":""<p>教育只关注人的精神力量的发挥</p>""},{""key"":""C"",""value"":""<p>人的精神力量只有通过教育才能实现</p>""},{""key"":""D"",""value"":""<p>教育只关注人的身体力量的发挥</p>""}]","[""C""]",,[]
2790,kukejiaoshi-100000774,<p>认为教育起源于儿童对成人的无意识模仿的是()</p>,"[{""key"":""A"",""value"":""<p>生物起源说</p>""},{""key"":""B"",""value"":""<p>心理起源说</p>""},{""key"":""C"",""value"":""<p>劳动起源说</p>""},{""key"":""D"",""value"":""<p>社会生活起源说</p>""}]","[""B""]",,[]
2791,kukejiaoshi-100000775,<p>我国唐代“六学二馆”体现了当时学校教育具有()</p>,"[{""key"":""A"",""value"":""<p>阶级性</p>""},{""key"":""B"",""value"":""<p>垄断性</p>""},{""key"":""C"",""value"":""<p>非生产性</p>""},{""key"":""D"",""value"":""<p>等级性</p>""}]","[""D""]",,[]
2792,kukejiaoshi-100000776,<p>提出“罢黜百家，独尊儒术”的建议，并对后世的文化教育及选士制度产生了深远影响的人是()</p>,"[{""key"":""A"",""value"":""<p>汉武帝</p>""},{""key"":""B"",""value"":""<p>董仲舒</p>""},{""key"":""C"",""value"":""<p>郑玄</p>""},{""key"":""D"",""value"":""<p>朱熹</p>""}]","[""B""]",,[]
2793,kukejiaoshi-100000777,<p>2000多年前孔子就提出了与教育机会均等相类似的主张，他的有教无类的观点体现了()</p>,"[{""key"":""A"",""value"":""<p>教育起点机会均等</p>""},{""key"":""B"",""value"":""<p>教育过程机会均等</p>""},{""key"":""C"",""value"":""<p>教育条件机会均等</p>""},{""key"":""D"",""value"":""<p>教育结果机会均等</p>""}]","[""A""]",,[]
2794,kukejiaoshi-100000778,<p>教育现代化的最高目的是实现()</p>,"[{""key"":""A"",""value"":""<p>教育观念的现代化</p>""},{""key"":""B"",""value"":""<p>教育内容的现代化</p>""},{""key"":""C"",""value"":""<p>教育管理的现代化</p>""},{""key"":""D"",""value"":""<p>人的现代化</p>""}]","[""D""]",,[]
2795,kukejiaoshi-100000779,<p>在我国古代，认为教育的作用在于用人的力量去矫正人的恶性，持这种观点的教育家是()</p>,"[{""key"":""A"",""value"":""<p>孟子</p>""},{""key"":""B"",""value"":""<p>荀子</p>""},{""key"":""C"",""value"":""<p>孔子</p>""},{""key"":""D"",""value"":""<p>老子</p>""}]","[""B""]",,[]
2796,kukejiaoshi-100000780,<p>以下属于教育本体功能的是()</p>,"[{""key"":""A"",""value"":""<p>人的培养功能</p>""},{""key"":""B"",""value"":""<p>人口功能</p>""},{""key"":""C"",""value"":""<p>政治功能</p>""},{""key"":""D"",""value"":""<p>经济功能</p>""}]","[""A""]",,[]
2797,kukejiaoshi-100000781,<p>《大学》是我国至关重要的著作，它提出大学的终极目标是()</p>,"[{""key"":""A"",""value"":""<p>明明德</p>""},{""key"":""B"",""value"":""<p>止于至善</p>""},{""key"":""C"",""value"":""<p>化民成俗</p>""},{""key"":""D"",""value"":""<p>明人伦</p>""}]","[""B""]",,[]
2798,kukejiaoshi-100000782,<p>“师严然后道尊，道尊然后民知敬学。”这句话出自()</p>,"[{""key"":""A"",""value"":""<p>《论语》</p>""},{""key"":""B"",""value"":""<p>《学记》</p>""},{""key"":""C"",""value"":""<p>《述而》</p>""},{""key"":""D"",""value"":""<p>《春秋》</p>""}]","[""B""]",,[]
2799,kukejiaoshi-100000783,<p>重视道德教育，强调尚志养气和意志锻炼，主张“舍生取义”，“生”“舍”由谁提出()</p>,"[{""key"":""A"",""value"":""<p>孔子</p>""},{""key"":""B"",""value"":""<p>孟子</p>""},{""key"":""C"",""value"":""<p>荀子</p>""},{""key"":""D"",""value"":""<p>墨子</p>""}]","[""B""]",,[]
2800,kukejiaoshi-100000784,<p>下列选项体现及时施教的教学原则的是()</p>,"[{""key"":""A"",""value"":""<p>不陵节而施</p>""},{""key"":""B"",""value"":""<p>学不躐等</p>""},{""key"":""C"",""value"":""<p>当其可之谓时</p>""},{""key"":""D"",""value"":""<p>盈科而后进</p>""}]","[""C""]",,[]
2801,kukejiaoshi-100000785,<p>孔子是驰名世界的伟大教育家，其教育思想极其丰富且自成体系。根据孔子的教育思想，下列对应关系中有误的是()</p>,"[{""key"":""A"",""value"":""<p>教育对象：有教无类</p>""},{""key"":""B"",""value"":""<p>教学过程：学—思—行相结合\n</p>""},{""key"":""C"",""value"":""<p>教育目标：教学相长</p>""},{""key"":""D"",""value"":""<p>教学方法：不愤不启，不悱不发</p>""}]","[""C""]",,[]
2802,kukejiaoshi-100000786,<p>夸美纽斯教育思想的根本性指导原则是()</p>,"[{""key"":""A"",""value"":""<p>直观性原则</p>""},{""key"":""B"",""value"":""<p>教育适应自然原则</p>""},{""key"":""C"",""value"":""<p>自然秩序原则</p>""},{""key"":""D"",""value"":""<p>循序渐进原则</p>""}]","[""B""]",,[]
2803,kukejiaoshi-100000787,<p>陈鹤琴“活教育”教学的四个步骤是实验观察、阅读思考、创作发表和()</p>,"[{""key"":""A"",""value"":""<p>行动实践</p>""},{""key"":""B"",""value"":""<p>批评研讨</p>""},{""key"":""C"",""value"":""<p>更新改进</p>""},{""key"":""D"",""value"":""<p>指导提高</p>""}]","[""B""]",,[]
2804,kukejiaoshi-100000788,<p>以美国教育家杜威为代表的现代教育学派倡导的三中心是()</p>,"[{""key"":""A"",""value"":""<p>儿童中心、活动中心、教材中心</p>""},{""key"":""B"",""value"":""<p>教师中心、课堂中心、经验中心</p>""},{""key"":""C"",""value"":""<p>教师中心、活动中心、教材中心</p>""},{""key"":""D"",""value"":""<p>儿童中心、活动中心、经验中心</p>""}]","[""D""]",,[]
2805,kukejiaoshi-100000789,<p>实用主义教育学是在批判()的基础上提出来的。</p>,"[{""key"":""A"",""value"":""<p>马克思主义教育学</p>""},{""key"":""B"",""value"":""<p>文化教育学</p>""},{""key"":""C"",""value"":""<p>实验教育学</p>""},{""key"":""D"",""value"":""<p>赫尔巴特教育学</p>""}]","[""D""]",,[]
2806,kukejiaoshi-100000790,<p>以下著作主要体现了绅士教育思想的是()</p>,"[{""key"":""A"",""value"":""<p>《爱弥儿》</p>""},{""key"":""B"",""value"":""<p>《巨人传》</p>""},{""key"":""C"",""value"":""<p>《教育漫话》</p>""},{""key"":""D"",""value"":""<p>《理想国》</p>""}]","[""C""]",,[]
2807,kukejiaoshi-100000791,<p>下列属于陈鹤琴“活教育”课程思想的是()</p>,"[{""key"":""A"",""value"":""<p>直接的知识要优于书本知识，故书本知识应予以摒弃</p>""},{""key"":""B"",""value"":""<p>打破学科组织体系，采取活动中心和活动单元的形式</p>""},{""key"":""C"",""value"":""<p>儿童经验固然重要，但学科课程体系也不可破坏</p>""},{""key"":""D"",""value"":""<p>打破知识的学科界限，按照儿童的兴趣组织课程内容</p>""}]","[""B""]",,[]
2808,kukejiaoshi-100000792,<p>我国主张教育独立，推行“思想自由、兼容并包”办学原则的民主主义革命家和教育家是()</p>,"[{""key"":""A"",""value"":""<p>陈鹤琴</p>""},{""key"":""B"",""value"":""<p>晏阳初</p>""},{""key"":""C"",""value"":""<p>蔡元培</p>""},{""key"":""D"",""value"":""<p>黄炎培</p>""}]","[""C""]",,[]
2809,kukejiaoshi-100000793,<p>教师在组织学生进行合作学习时，要避免形式化，应成为合作学习的组织者、参与者和仲裁者。（   ）</p>,[],"[""错误""]",,[]
2810,kukejiaoshi-100000794,<p>讲完“面积的大小”一课后，孙老师要求学生回家量一量自家房间的面积，这种教学方法是（）</p>,"[{""key"":""A"",""value"":""<p>实物演示法</p>""},{""key"":""B"",""value"":""<p>实践探究法</p>""},{""key"":""C"",""value"":""<p>实习作业法</p>""},{""key"":""D"",""value"":""<p>验证实验法</p>""}]","[""C""]",,[]
2811,kukejiaoshi-100000795,<p>个体身心发展的互补性要求教育者要做到（  ）</p>,"[{""key"":""A"",""value"":""<p>善于发现学生的优势</p>""},{""key"":""B"",""value"":""<p>面向全体学生</p>""},{""key"":""C"",""value"":""<p>做好阶段间的过渡</p>""},{""key"":""D"",""value"":""<p>抓住关键期</p>""}]","[""A"",""B""]",,[]
2812,kukejiaoshi-100000798,<p>评价一节课好与坏的主要依据是（）</p>,"[{""key"":""A"",""value"":""<p>方法合适</p>""},{""key"":""B"",""value"":""<p>目标明确</p>""},{""key"":""C"",""value"":""<p>语言艺术</p>""},{""key"":""D"",""value"":""<p>内容正确</p>""}]","[""B""]",,[]
2813,kukejiaoshi-100000799,<p>在班会上，班主任与学生讨论“沉迷网络游戏的危害”，使学生形成“拒绝网络游戏”的认识，则该老师运用的德育方法是（  ）</p>,"[{""key"":""A"",""value"":""<p>榜样示范法</p>""},{""key"":""B"",""value"":""<p>.品德修养指导法</p>""},{""key"":""C"",""value"":""<p>陶冶教育法</p>""},{""key"":""D"",""value"":""<p>说服教育法</p>""}]","[""D""]",,[]
2814,kukejiaoshi-100000800,<p>贯穿于教育活动全过程，在教育活动中居于主导地位的是（）</p>,"[{""key"":""A"",""value"":""<p>教学目标</p>""},{""key"":""B"",""value"":""<p>培养目标</p>""},{""key"":""C"",""value"":""<p>教育目的</p>""},{""key"":""D"",""value"":""<p>教学方法</p>""}]","[""C""]",,[]
2815,kukejiaoshi-100000801,<p>环境决定论完全否定了（  ）</p>,"[{""key"":""A"",""value"":""<p>教育的价值</p>""},{""key"":""B"",""value"":""<p>遗传的作用</p>""},{""key"":""C"",""value"":""<p>人的能动性</p>""},{""key"":""D"",""value"":""<p>文化的功能</p>""}]","[""B"",""C""]",,[]
2816,kukejiaoshi-100000803,<p>下列有关演示的正确说法是（）</p>,"[{""key"":""A"",""value"":""<p>直观图像越逼真，教学效果越好</p>""},{""key"":""B"",""value"":""<p>演示法体现了直观性、理论联系实际的教学原则</p>""},{""key"":""C"",""value"":""<p>演示法常用于物理、体育、音乐、美术的课程教学中</p>""},{""key"":""D"",""value"":""<p>实验演示使学生得到感性知识，这属于模象直观</p>""}]","[""B""]",,[]
2817,kukejiaoshi-100000804,<p>以下不属于教育目的个人本位论主张的是（）</p>,"[{""key"":""A"",""value"":""<p>个人价值高于社会价值</p>""},{""key"":""B"",""value"":""<p>个人的一切发展都有赖于社会</p>""},{""key"":""C"",""value"":""<p>教育的职能是发展人的潜在本能</p>""},{""key"":""D"",""value"":""<p>要根据个人发展的需要制定教育目的</p>""}]","[""B""]",,[]
2818,kukejiaoshi-100000805,<p>学生受到学校、家庭和社会多种因素的影响，以及他们的思想品德的养成是长期的过程，这提示教育者在德育过程要坚持（  ）原则。</p>,"[{""key"":""A"",""value"":""<p>循序渐进</p>""},{""key"":""B"",""value"":""<p>发扬积极因素，克服消极因素</p>""},{""key"":""C"",""value"":""<p>因材施教</p>""},{""key"":""D"",""value"":""<p>教育影响的一致性与连贯性</p>""}]","[""D""]",,[]
2819,kukejiaoshi-100000806,<p>古希腊圣贤柏拉图认为社会的稳定和发展是教育的最高宗旨，教育的目的也应当依据社会的要求来决定，教育的好坏也只能依据教育是否能为社会的发展与稳定服务。柏拉图的这一观点属于（）</p>,"[{""key"":""A"",""value"":""<p>神学教育目的论</p>""},{""key"":""B"",""value"":""<p>社会本位教育论</p>""},{""key"":""C"",""value"":""<p>个人本位教育论</p>""},{""key"":""D"",""value"":""<p>教育无目的论</p>""}]","[""B""]",,[]
2820,kukejiaoshi-100000808,<p>德育个体性功能的本质体现与最高境界是（  ）功能。</p>,"[{""key"":""A"",""value"":""<p>适应性功能</p>""},{""key"":""B"",""value"":""<p>生存功能</p>""},{""key"":""C"",""value"":""<p>享用功能</p>""},{""key"":""D"",""value"":""<p>发展功能</p>""}]","[""C""]",,[]
2821,kukejiaoshi-100000809,<p>教育目的的理论观点中，突出个人的独立性与能动性，但是忽视了人发展的社会制约性的是（）</p>,"[{""key"":""A"",""value"":""<p>个人本位论</p>""},{""key"":""B"",""value"":""<p>社会本位论</p>""},{""key"":""C"",""value"":""<p>文化本位论</p>""},{""key"":""D"",""value"":""<p>生活本位论</p>""}]","[""A""]",,[]
2822,kukejiaoshi-100000811,<p>学校只能根据教育目的办学，否则就会偏离正确的办学方向，这说明教育目的具有（）作用。</p>,"[{""key"":""A"",""value"":""<p>监督</p>""},{""key"":""B"",""value"":""<p>定向</p>""},{""key"":""C"",""value"":""<p>调控</p>""},{""key"":""D"",""value"":""<p>评价</p>""}]","[""B""]",,[]
2823,kukejiaoshi-100000812,<p>一定的教育具有什么样的性质，让哪些人受教育，受何种程度的教育，都是由社会的政治经济制度决定的。（  ）</p>,[],"[""错误""]",,[]
2824,kukejiaoshi-100000813,<p>德育方法是提供学生知识，培养学生道德品质的方法，说服法为其常用方法之一。下列属于说服法基本要求的是（  ）</p>,"[{""key"":""A"",""value"":""<p>重视积极参与</p>""},{""key"":""B"",""value"":""<p>以情动人，情理交融</p>""},{""key"":""C"",""value"":""<p>讲究实效，不重形式</p>""},{""key"":""D"",""value"":""<p>以身作则，做好表率</p>""}]","[""B""]",,[]
2825,kukejiaoshi-100000814,"<p>下列关于教育目的的层次，从抽象到具体进行排列的顺序是（）</p>
<p>①培养目标②教学目标</p>
<p>③教育目的④课程目标</p>","[{""key"":""A"",""value"":""<p>③①④②</p>""},{""key"":""B"",""value"":""<p>①②④③</p>""},{""key"":""C"",""value"":""<p>③①②④</p>""},{""key"":""D"",""value"":""<p>①②③④</p>""}]","[""A""]",,[]
2826,kukejiaoshi-100000815,<p>在按年龄编班的前提下，根据学生的学习能力或学习成绩的发展变化进行分组教学，这种分组属于（）</p>,"[{""key"":""A"",""value"":""<p>内部分组</p>""},{""key"":""B"",""value"":""<p>外部分组</p>""},{""key"":""C"",""value"":""<p>任务分组</p>""},{""key"":""D"",""value"":""<p>交叉分组</p>""}]","[""A""]",,[]
2827,kukejiaoshi-100000816,"<p>从古至今,为社会统治阶级政治服务是学校教育的重要职能之一。（  ）</p>",[],"[""错误""]",,[]
2828,kukejiaoshi-100000817,<p>现代学校教育目标是培养（）</p>,"[{""key"":""A"",""value"":""<p>德智体美劳全面发展的人</p>""},{""key"":""B"",""value"":""<p>有理想、有道德、有文化的人</p>""},{""key"":""C"",""value"":""<p>身心健康、人格健全、全面发展的人</p>""},{""key"":""D"",""value"":""<p>品德、智力、体力等全面发展的人</p>""}]","[""A""]",,[]
