point_id,parent_id,point_title,system_title
499547925992980480_wx,0,人文地理,教师招聘地理知识点
499547926085255168_wx,0,世界地理和中国地理,教师招聘地理知识点
499547926190112768_wx,0,区域发展,教师招聘地理知识点
499547926290776064_wx,0,资源、环境与国家安全,教师招聘地理知识点
499547926399827968_wx,0,中学选修地理,教师招聘地理知识点
499547926500491264_wx,0,高等教育重点地理知识,教师招聘地理知识点
499547926601154560_wx,0,中学地理课程标准,教师招聘地理知识点
499547926697623552_wx,0,中学地理教学知识,教师招聘地理知识点
505680283188879360_wx,0,物质的分离、提纯和检验,教师招聘化学知识点
505680283218239488_wx,0,常见气体的实验室制备及化学实验综合设计,教师招聘化学知识点
505680283243405312_wx,0,化学课程,教师招聘化学知识点
505680283272765440_wx,0,化学教学,教师招聘化学知识点
505680283297931264_wx,0,化学教学设计,教师招聘化学知识点
505659638967238656_wx,505680282815586304_wx,物质的组成、性质和分类,教师招聘化学知识点
505659638967238657_wx,505680282849140736_wx,化学用语和常用计量,教师招聘化学知识点
505659638967238658_wx,505680282878500864_wx,分散系、电解质溶液,教师招聘化学知识点
505659638967238659_wx,505680282903666688_wx,原子结构和元素周期表,教师招聘化学知识点
505659638967238660_wx,505680282933026816_wx,化学反应与能量,教师招聘化学知识点
505659638967238661_wx,505680282962386944_wx,电化学,教师招聘化学知识点
505659638967238662_wx,505680282991747072_wx,金属及其化合物,教师招聘化学知识点
505659638967238663_wx,505680283016912896_wx,非金属及其化合物,教师招聘化学知识点
505659638967238664_wx,505680283046273024_wx,有机化学概论,教师招聘化学知识点
505659638967238665_wx,505680283075633152_wx,烃和卤代烃,教师招聘化学知识点
505659638967238666_wx,505680283104993280_wx,烃的含氧衍生物,教师招聘化学知识点
505659638967238667_wx,505680283130159104_wx,生命的基础有机化学物质及有机高分子化合物,教师招聘化学知识点
505659638967238668_wx,505680283159519232_wx,化学实验基本概念和基本操作,教师招聘化学知识点
505659638967238669_wx,505680283188879360_wx,物质的分离、提纯和检验,教师招聘化学知识点
505659638967238670_wx,505680283218239488_wx,常见气体的实验室制备及化学实验综合设计,教师招聘化学知识点
505659638967238671_wx,505680283243405312_wx,化学课程,教师招聘化学知识点
505659638967238672_wx,505680283272765440_wx,化学教学,教师招聘化学知识点
505659638967238673_wx,505680283297931264_wx,化学教学设计,教师招聘化学知识点
505680282815586304_wx,0,物质的组成、性质和分类,教师招聘化学知识点
505680282849140736_wx,0,化学用语和常用计量,教师招聘化学知识点
505680282878500864_wx,0,分散系、电解质溶液,教师招聘化学知识点
505680282903666688_wx,0,原子结构和元素周期表,教师招聘化学知识点
505680282933026816_wx,0,化学反应与能量,教师招聘化学知识点
505680282962386944_wx,0,电化学,教师招聘化学知识点
505680282991747072_wx,0,金属及其化合物,教师招聘化学知识点
505680283016912896_wx,0,非金属及其化合物,教师招聘化学知识点
505680283046273024_wx,0,有机化学概论,教师招聘化学知识点
505680283075633152_wx,0,烃和卤代烃,教师招聘化学知识点
505680283104993280_wx,0,烃的含氧衍生物,教师招聘化学知识点
505680283130159104_wx,0,生命的基础有机化学物质及有机高分子化合物,教师招聘化学知识点
505680283159519232_wx,0,化学实验基本概念和基本操作,教师招聘化学知识点
335469151428780037_wx,335469264956014592_wx,《中华人民共和国义务教育法》,教师招聘教师法律法规知识点
335469151428780038_wx,335469264956014592_wx,《中华人民共和国教师法》,教师招聘教师法律法规知识点
335469151428780039_wx,335469264956014592_wx,《中华人民共和国未成年人保护法》（节选）,教师招聘教师法律法规知识点
335469151428780040_wx,335469264956014592_wx,《中华人民共和国预防未成年人犯罪法》（节选）,教师招聘教师法律法规知识点
335469151428780041_wx,335469264956014592_wx,《学生伤害事故处理办法》,教师招聘教师法律法规知识点
335469151428780042_wx,335469264956014592_wx,《教师资格条例》（节选）,教师招聘教师法律法规知识点
335469151428780032_wx,335469264939237376_wx,教育法规与教育法律,教师招聘教师法律法规知识点
335469151428780043_wx,335469264956014592_wx,《国家中长期教育改革和发展规划纲要(2010—2020年)》（节选）,教师招聘教师法律法规知识点
335469151428780033_wx,335469264939237376_wx,教育法律救济,教师招聘教师法律法规知识点
335469151428780044_wx,335469264956014592_wx,《关于全面深化新时代教师队伍建设改革的意见》(节选),教师招聘教师法律法规知识点
335469151428780034_wx,335469264939237376_wx,教育法律责任,教师招聘教师法律法规知识点
335469151428780045_wx,335469264956014592_wx,《中国学生发展核心素养》(节选),教师招聘教师法律法规知识点
335469151428780035_wx,335469264939237376_wx,教师违法（侵权）行为及其预防,教师招聘教师法律法规知识点
335469151428780046_wx,335469264956014592_wx,《新时代中小学教师职业行为十项准则》,教师招聘教师法律法规知识点
335469151428780036_wx,335469264956014592_wx,《中华人民共和国教育法》,教师招聘教师法律法规知识点
335469151428780047_wx,335469264956014592_wx,《中国教育现代化2035》（节选）,教师招聘教师法律法规知识点
335469151428780048_wx,335469264956014592_wx,《关于全面加强新时代大中小学劳动教育的意见》（节选）,教师招聘教师法律法规知识点
335469264939237376_wx,0,教育法律基础,教师招聘教师法律法规知识点
335469264956014592_wx,0,现行主要的教育法律法规,教师招聘教师法律法规知识点
337152952810885120_wx,337193863209041920_wx,《中华人民共和国民办教育促进法》,教师招聘教师法律法规知识点
337173272984825856_wx,337193863209041920_wx,《中华人民共和国宪法》,教师招聘教师法律法规知识点
337175441746202624_wx,337193863209041920_wx,《国家教育事业发展“十三五”规划》,教师招聘教师法律法规知识点
337178562128003072_wx,337193863209041920_wx,《国务院关于加强教师队伍建设的意见》,教师招聘教师法律法规知识点
337181183245062144_wx,337193863209041920_wx,《中共中央、国务院关于全面深化新时代教师队伍建设改革的意见》,教师招聘教师法律法规知识点
337182983331287040_wx,337193863209041920_wx,《中华人民共和国学位条例》,教师招聘教师法律法规知识点
337193701501865984_wx,337193863209041920_wx,《义务教育学校管理规定》,教师招聘教师法律法规知识点
337193863209041920_wx,0,其他法律法规,教师招聘教师法律法规知识点
337249634575753216_wx,337193863209041920_wx,《中小学幼儿园安全管理办法》,教师招聘教师法律法规知识点
337252880044294144_wx,337193863209041920_wx,《教育行政处罚暂行实施办法》,教师招聘教师法律法规知识点
337254319143534592_wx,337193863209041920_wx,《中华人民共和国行政处罚法》,教师招聘教师法律法规知识点
337273457769463808_wx,337193863209041920_wx,《中共中央国务院关于深化教育改革全面推进素质教育的决定》,教师招聘教师法律法规知识点
337527352915689472_wx,337193863209041920_wx,《小学教师专业标准（试行）》,教师招聘教师法律法规知识点
337527957927260160_wx,337193863209041920_wx,《中学教师专业标准（试行）》,教师招聘教师法律法规知识点
337528387310743552_wx,337193863209041920_wx,《中华人民共和国家庭教育法（草案）》,教师招聘教师法律法规知识点
335469567948341248_wx,335469678115930112_wx,教师职业道德概述,教师招聘教师职业道德知识点
335469567948341249_wx,335469678128513024_wx,教师职业道德基本原则,教师招聘教师职业道德知识点
335469567948341250_wx,335469678136901632_wx,教师职业道德范畴,教师招聘教师职业道德知识点
335469567948341251_wx,335469678145290240_wx,教师职业道德规范,教师招聘教师职业道德知识点
335469567948341252_wx,335469678153678848_wx,教师职业道德修养,教师招聘教师职业道德知识点
335469567948341253_wx,335469678166261760_wx,教师职业道德评价,教师招聘教师职业道德知识点
335469678115930112_wx,0,教师职业道德概述,教师招聘教师职业道德知识点
335469678128513024_wx,0,教师职业道德基本原则,教师招聘教师职业道德知识点
335469678136901632_wx,0,教师职业道德范畴,教师招聘教师职业道德知识点
335469678145290240_wx,0,教师职业道德规范,教师招聘教师职业道德知识点
335469678153678848_wx,0,教师职业道德修养,教师招聘教师职业道德知识点
335469678166261760_wx,0,教师职业道德评价,教师招聘教师职业道德知识点
335469936766070784_wx,335470020698292224_wx,教学技能概述,教师招聘教育教学技能知识点
335469936766070785_wx,335470020698292224_wx,课堂导入技能,教师招聘教育教学技能知识点
335469936766070786_wx,335470020698292224_wx,课堂讲授技能,教师招聘教育教学技能知识点
335469936766070787_wx,335470020698292224_wx,课堂提问技能,教师招聘教育教学技能知识点
335469936766070788_wx,335470020698292224_wx,课堂对话技能,教师招聘教育教学技能知识点
335469936766070789_wx,335470020698292224_wx,课堂板书技能,教师招聘教育教学技能知识点
335469936766070790_wx,335470020698292224_wx,教学反馈和强化技能,教师招聘教育教学技能知识点
335469936766070791_wx,335470020698292224_wx,结课技能,教师招聘教育教学技能知识点
335469936766070792_wx,335470020731846656_wx,说课技能,教师招聘教育教学技能知识点
335469936766070793_wx,335470020740235264_wx,教学口语技能,教师招聘教育教学技能知识点
335469936766070794_wx,335470020740235264_wx,教态语言技能,教师招聘教育教学技能知识点
335470020698292224_wx,0,课堂教学技能,教师招聘教育教学技能知识点
335470020731846656_wx,0,说课技能,教师招聘教育教学技能知识点
335470020740235264_wx,0,教学语言技能,教师招聘教育教学技能知识点
335470314211487752_wx,335470382251487232_wx,行为主义学习理论,教师招聘教育心理学知识点
335470314211487753_wx,335470382251487232_wx,认知学习理论,教师招聘教育心理学知识点
335470314211487764_wx,335470382301818880_wx,教学评价的方法,教师招聘教育心理学知识点
335470314211487754_wx,335470382251487232_wx,建构主义学习理论,教师招聘教育心理学知识点
335470314211487765_wx,335470382301818880_wx,课堂管理,教师招聘教育心理学知识点
335470314211487755_wx,335470382251487232_wx,人本主义学习理论,教师招聘教育心理学知识点
335470314211487766_wx,335470382318596096_wx,心理健康概述,教师招聘教育心理学知识点
335470314211487756_wx,335470382272458752_wx,学习动机,教师招聘教育心理学知识点
335470314211487767_wx,335470382318596096_wx,心理健康教育,教师招聘教育心理学知识点
335470314211487757_wx,335470382272458752_wx,学习迁移,教师招聘教育心理学知识点
335470314211487768_wx,335470382318596096_wx,教师心理、威信与成长,教师招聘教育心理学知识点
335470314211487758_wx,335470382272458752_wx,知识的学习,教师招聘教育心理学知识点
335470382213738496_wx,0,教育心理学及其研究,教师招聘教育心理学知识点
335470314211487759_wx,335470382272458752_wx,技能的形成,教师招聘教育心理学知识点
335470382230515712_wx,0,心理发展与个体差异,教师招聘教育心理学知识点
335470314211487760_wx,335470382272458752_wx,学习策略,教师招聘教育心理学知识点
335470382251487232_wx,0,学习理论,教师招聘教育心理学知识点
335470314211487761_wx,335470382272458752_wx,问题解决与创造性,教师招聘教育心理学知识点
335470382272458752_wx,0,学习心理,教师招聘教育心理学知识点
335470314211487762_wx,335470382272458752_wx,态度与品德的形成,教师招聘教育心理学知识点
335470382301818880_wx,0,教学心理,教师招聘教育心理学知识点
335470314211487763_wx,335470382301818880_wx,教学设计,教师招聘教育心理学知识点
335470382318596096_wx,0,心理健康与教师心理,教师招聘教育心理学知识点
335470314211487744_wx,335470382213738496_wx,教育心理学的研究对象、内容与作用,教师招聘教育心理学知识点
335470314211487745_wx,335470382213738496_wx,教育心理学的发展概况,教师招聘教育心理学知识点
335470314211487746_wx,335470382213738496_wx,教育心理学的研究方法与原则,教师招聘教育心理学知识点
335470314211487747_wx,335470382230515712_wx,心理发展概述,教师招聘教育心理学知识点
335470314211487748_wx,335470382230515712_wx,学生的认知发展,教师招聘教育心理学知识点
335470314211487749_wx,335470382230515712_wx,学生的社会性发展,教师招聘教育心理学知识点
335470314211487750_wx,335470382230515712_wx,个体差异,教师招聘教育心理学知识点
335470314211487751_wx,335470382251487232_wx,学习概述,教师招聘教育心理学知识点
335471362602938368_wx,335471468861435904_wx,新课程改革的背景与发展趋势,教师招聘新课程改革知识点
335471362602938369_wx,335471468861435904_wx,新课程改革的目标,教师招聘新课程改革知识点
335471362602938370_wx,335471468861435904_wx,我国当前教学改革,教师招聘新课程改革知识点
335471362602938371_wx,335471468886601728_wx,新课程改革的理念,教师招聘新课程改革知识点
335471362602938372_wx,335471468886601728_wx,新的教学观与课程观,教师招聘新课程改革知识点
335471362602938373_wx,335471468886601728_wx,新的教师角色和教学行为观,教师招聘新课程改革知识点
335471362602938374_wx,335471468886601728_wx,新的学生观和师生关系观,教师招聘新课程改革知识点
335471362602938375_wx,335471468886601728_wx,新的学习方式,教师招聘新课程改革知识点
335471362602938376_wx,335471468886601728_wx,新课程评价,教师招聘新课程改革知识点
335471362602938377_wx,335471468894990336_wx,综合实践活动,教师招聘新课程改革知识点
335471468861435904_wx,0,新课程改革概述,教师招聘新课程改革知识点
335471468886601728_wx,0,新课程的教育理念,教师招聘新课程改革知识点
335471468894990336_wx,0,综合实践活动,教师招聘新课程改革知识点
405362002807283712_wx,405362002706620416_wx,教育热点话题,特岗教师时政知识点
405362002832449536_wx,405362002706620416_wx,其他,特岗教师时政知识点
412545382926270464_wx,405362002526265344_wx,2022年8月国内时政热点,特岗教师时政知识点
412545449171128320_wx,405362002614345728_wx,2022年8月国际时政热点,特岗教师时政知识点
405361898079715328_wx,405362002543042560_wx,2022年7月国内时政热点,特岗教师时政知识点
405361898079715329_wx,405362002568208384_wx,2022年6月国内时政热点,特岗教师时政知识点
405361898079715330_wx,405362002589179904_wx,2022年5月国内时政热点,特岗教师时政知识点
405361898079715331_wx,405362002631122944_wx,2022年7月国际时政热点,特岗教师时政知识点
405361898079715332_wx,405362002656288768_wx,2022年6月国际时政热点,特岗教师时政知识点
423791942386094080_wx,424171713779597312_wx,2022年9月国内时政热点,特岗教师时政知识点
405361898079715333_wx,405362002681454592_wx,2022年5月国际时政热点,特岗教师时政知识点
423791981346988032_wx,424274441503645696_wx,2022年9月国际时政热点,特岗教师时政知识点
405361898079715334_wx,405362002723397632_wx,重要会议,特岗教师时政知识点
424171713779597312_wx,405362002526265344_wx,2022年9月国内时政热点,特岗教师时政知识点
405361898079715335_wx,405362002723397632_wx,领导讲话,特岗教师时政知识点
405361898079715336_wx,405362002765340672_wx,教育法律法规,特岗教师时政知识点
405361898079715337_wx,405362002765340672_wx,教育政策,特岗教师时政知识点
424274441503645696_wx,405362002614345728_wx,2022年9月国际时政热点,特岗教师时政知识点
405361898079715338_wx,405362002807283712_wx,教育热点话题,特岗教师时政知识点
405361898079715339_wx,405362002832449536_wx,人物故事,特岗教师时政知识点
437168616033538048_wx,437169040132198400_wx,2022年10月国内时政热点,特岗教师时政知识点
405362002509488128_wx,0,国内时政,特岗教师时政知识点
437168644093353984_wx,437169118951571456_wx,2022年10月国际时政热点,特岗教师时政知识点
405362002526265344_wx,405362002509488128_wx,2022年国内时政热点,特岗教师时政知识点
437169040132198400_wx,405362002526265344_wx,2022年10月国内时政热点,特岗教师时政知识点
405362002543042560_wx,405362002526265344_wx,2022年7月国内时政热点,特岗教师时政知识点
437169118951571456_wx,405362002614345728_wx,2022年10月国际时政热点,特岗教师时政知识点
405362002568208384_wx,405362002526265344_wx,2022年6月国内时政热点,特岗教师时政知识点
441903053548249088_wx,441903752088633344_wx,党的二十大报告,特岗教师时政知识点
405362002589179904_wx,405362002526265344_wx,2022年5月国内时政热点,特岗教师时政知识点
405362002601762816_wx,0,国际时政,特岗教师时政知识点
441903521057964032_wx,0,重要会议,特岗教师时政知识点
405362002614345728_wx,405362002601762816_wx,2022年国际时政热点,特岗教师时政知识点
441903752088633344_wx,441903521057964032_wx,党的二十大报告,特岗教师时政知识点
405362002631122944_wx,405362002614345728_wx,2022年7月国际时政热点,特岗教师时政知识点
437170470482108416_wx,437170677659713536_wx,2022年11月国内时政热点,特岗教师时政知识点
405362002656288768_wx,405362002614345728_wx,2022年6月国际时政热点,特岗教师时政知识点
437170470482108417_wx,437170858904059904_wx,2022年11月国际时政热点,特岗教师时政知识点
405362002681454592_wx,405362002614345728_wx,2022年5月国际时政热点,特岗教师时政知识点
437170470482108418_wx,437170901371297792_wx,2022年12月国际时政热点,特岗教师时政知识点
405362002694037504_wx,0,教育时政,特岗教师时政知识点
437170470482108419_wx,437170721318256640_wx,2022年12月国内时政热点,特岗教师时政知识点
405362002706620416_wx,405362002694037504_wx,教育时政热点,特岗教师时政知识点
437170677659713536_wx,405362002526265344_wx,2022年11月国内时政热点,特岗教师时政知识点
405362002723397632_wx,405362002706620416_wx,重要会议/领导讲话,特岗教师时政知识点
437170721318256640_wx,405362002526265344_wx,2022年12月国内时政热点,特岗教师时政知识点
405362002765340672_wx,405362002706620416_wx,教育法律法规/政策,特岗教师时政知识点
437170858904059904_wx,405362002614345728_wx,2022年11月国际时政热点,特岗教师时政知识点
437170901371297792_wx,405362002614345728_wx,2022年12月国际时政热点,特岗教师时政知识点
480099826495414272_wx,480098684181155840_wx,2023年2月国内时政热点,特岗教师时政知识点
480099898528403456_wx,480098780779925504_wx,2023年2月国际时政热点,特岗教师时政知识点
489128998438400000_wx,489130255081213952_wx,2023年3月国内时政热点,特岗教师时政知识点
489129050728775680_wx,489130319748911104_wx,2023年3月国际时政热点,特岗教师时政知识点
512941322838593536_wx,512987537122910208_wx,2023年5月国内时政热点,特岗教师时政知识点
489130255081213952_wx,468707070832766976_wx,2023年3月国内时政热点,特岗教师时政知识点
512941442648883200_wx,512987645738586112_wx,2023年5月国际时政热点,特岗教师时政知识点
489130319748911104_wx,468707435380699136_wx,2023年3月国际时政热点,特岗教师时政知识点
512987537122910208_wx,468707070832766976_wx,2023年5月国内时政热点,特岗教师时政知识点
512987645738586112_wx,468707435380699136_wx,2023年5月国际时政热点,特岗教师时政知识点
514813343432593408_wx,468707070832766976_wx,2023年6月国内时政热点,特岗教师时政知识点
514813444725018624_wx,468707070832766976_wx,2023年7月国内时政热点,特岗教师时政知识点
412545135592366080_wx,412545382926270464_wx,2022年8月国内时政热点,特岗教师时政知识点
412545176465858560_wx,412545449171128320_wx,2022年8月国际时政热点,特岗教师时政知识点
514814962060644352_wx,514813343432593408_wx,2023年6月国内时政热点,特岗教师时政知识点
514815028729122816_wx,514815628824875008_wx,2023年6月国际时政热点,特岗教师时政知识点
514815067899711488_wx,514813444725018624_wx,2023年7月国内时政热点,特岗教师时政知识点
514815105094717440_wx,514815687444467712_wx,2023年7月国际时政热点,特岗教师时政知识点
514815628824875008_wx,468707435380699136_wx,2023年6月国际时政热点,特岗教师时政知识点
514815687444467712_wx,468707435380699136_wx,2023年7月国际时政热点,特岗教师时政知识点
544587002189479936_wx,544588951941066752_wx,2023年8月国内时政热点,特岗教师时政知识点
501407924898131968_wx,501408228179869696_wx,2023年4月国内时政热点,特岗教师时政知识点
544587059575939072_wx,544589156413386752_wx,2023年8月国际时政热点,特岗教师时政知识点
501407956338647040_wx,501408302880436224_wx,2023年4月国际时政热点,特岗教师时政知识点
501408228179869696_wx,468707070832766976_wx,2023年4月国内时政热点,特岗教师时政知识点
501408302880436224_wx,468707435380699136_wx,2023年4月国际时政热点,特岗教师时政知识点
544588951941066752_wx,468707070832766976_wx,2023年8月国内时政热点,特岗教师时政知识点
578228368976334848_wx,578229378419544064_wx,2023年11月国内时政热点,特岗教师时政知识点
544589156413386752_wx,468707435380699136_wx,2023年8月国际时政热点,特岗教师时政知识点
578228783017062400_wx,578229468420861952_wx,2023年11月国际时政热点,特岗教师时政知识点
590133031426834432_wx,468707070832766976_wx,2023年12月国内时政热点,特岗教师时政知识点
590133224884981760_wx,468707435380699136_wx,2023年12月国际时政热点,特岗教师时政知识点
578229378419544064_wx,468707070832766976_wx,2023年11月国内时政热点,特岗教师时政知识点
590133501981585408_wx,590133031426834432_wx,2023年12月国内时政热点,特岗教师时政知识点
578229468420861952_wx,468707435380699136_wx,2023年11月国际时政热点,特岗教师时政知识点
557125500457435136_wx,557126414685687808_wx,2023年9月国内时政热点,特岗教师时政知识点
590133532386095104_wx,590133224884981760_wx,2023年12月国际时政热点,特岗教师时政知识点
557125532506177536_wx,557126709415235584_wx,2023年9月国际时政热点,特岗教师时政知识点
557126414685687808_wx,468707070832766976_wx,2023年9月国内时政热点,特岗教师时政知识点
557126709415235584_wx,468707435380699136_wx,2023年9月国际时政热点,特岗教师时政知识点
468707070832766976_wx,405362002509488128_wx,2023年国内时政热点,特岗教师时政知识点
468707251380764672_wx,468707070832766976_wx,2023年1月国内时政热点,特岗教师时政知识点
468707435380699136_wx,405362002601762816_wx,2023年国际时政热点,特岗教师时政知识点
565547311704903680_wx,565547766497460224_wx,2023年10月国内时政热点,特岗教师时政知识点
468707517291319296_wx,468707435380699136_wx,2023年1月国际时政热点,特岗教师时政知识点
565547482152964096_wx,565548056256741376_wx,2023年10月国际时政热点,特岗教师时政知识点
565547766497460224_wx,468707070832766976_wx,2023年10月国内时政热点,特岗教师时政知识点
565548056256741376_wx,468707435380699136_wx,2023年10月国际时政热点,特岗教师时政知识点
609311942699073536_wx,609313072657158144_wx,2024年2月国际时政热点,特岗教师时政知识点
468708356709961728_wx,468707251380764672_wx,2023年1月国内时政热点,特岗教师时政知识点
468708437370552320_wx,468707517291319296_wx,2023年1月国际时政热点,特岗教师时政知识点
480098684181155840_wx,468707070832766976_wx,2023年2月国内时政热点,特岗教师时政知识点
480098780779925504_wx,468707435380699136_wx,2023年2月国际时政热点,特岗教师时政知识点
609312998153732096_wx,599599363432542208_wx,2024年2月国内时政热点,特岗教师时政知识点
609313072657158144_wx,599599455585488896_wx,2024年2月国际时政热点,特岗教师时政知识点
599598870710874112_wx,599599414464655360_wx,2024年1月国内时政热点,特岗教师时政知识点
599598931553329152_wx,599599494919671808_wx,2024年1月国际时政热点,特岗教师时政知识点
599599363432542208_wx,405362002509488128_wx,2024年国内时政热点,特岗教师时政知识点
599599414464655360_wx,599599363432542208_wx,2024年1月国内时政热点,特岗教师时政知识点
599599455585488896_wx,405362002601762816_wx,2024年国际时政热点,特岗教师时政知识点
599599494919671808_wx,599599455585488896_wx,2024年1月国际时政热点,特岗教师时政知识点
623101249667481600_wx,623102216462897152_wx,2024年3月国内时政热点,特岗教师时政知识点
623101281472892928_wx,623102256942174208_wx,2024年3月国际时政热点,特岗教师时政知识点
609311896561729536_wx,609312998153732096_wx,2024年2月国内时政热点,特岗教师时政知识点
623102216462897152_wx,599599363432542208_wx,2024年3月国内时政热点,特岗教师时政知识点
623102256942174208_wx,599599455585488896_wx,2024年3月国际时政热点,特岗教师时政知识点
638737384004493312_wx,599599363432542208_wx,2024年4月国内时政热点,特岗教师时政知识点
638737426006290432_wx,599599455585488896_wx,2024年4月国际时政热点,特岗教师时政知识点
412549233452503040_wx,412549360544059392_wx,教育与教育学,特岗教师教育公共基础知识点
412549233452503041_wx,412549360560836608_wx,教育功能,特岗教师教育公共基础知识点
412549233452503042_wx,412549360577613824_wx,教育目的与教育制度,特岗教师教育公共基础知识点
412549233452503043_wx,412549360590196736_wx,教师与学生,特岗教师教育公共基础知识点
412549233452503044_wx,412549360606973952_wx,课程,特岗教师教育公共基础知识点
412549233452503045_wx,412549360627945472_wx,课堂教学,特岗教师教育公共基础知识点
412549233452503046_wx,412549360644722688_wx,学校德育,特岗教师教育公共基础知识点
412549233452503047_wx,412549360661499904_wx,班级管理与班主任工作,特岗教师教育公共基础知识点
412549233452503048_wx,412549360678277120_wx,课外、校外教育,特岗教师教育公共基础知识点
412549233452503049_wx,412549360699248640_wx,教育心理学概述,特岗教师教育公共基础知识点
412549233452503050_wx,412549360711831552_wx,心理发展与教育,特岗教师教育公共基础知识点
412549233452503051_wx,412549360732803072_wx,学习理论,特岗教师教育公共基础知识点
412549233452503052_wx,412549360749580288_wx,学习迁移与记忆,特岗教师教育公共基础知识点
412549233452503053_wx,412549360770551808_wx,学习策略与不同类型的学习,特岗教师教育公共基础知识点
412549233452503054_wx,412549360787329024_wx,影响学习的心理因素,特岗教师教育公共基础知识点
412549233452503055_wx,412549360804106240_wx,学习的个别差异与教育,特岗教师教育公共基础知识点
412549233452503056_wx,412549360820883456_wx,课堂管理,特岗教师教育公共基础知识点
412549233452503057_wx,412549360837660672_wx,心理健康与教师心理,特岗教师教育公共基础知识点
412549233452503058_wx,412549360850243584_wx,教育法学,特岗教师教育公共基础知识点
412549233452503059_wx,412549360858632192_wx,教师职业道德,特岗教师教育公共基础知识点
412549360531476480_wx,0,教育学基础,特岗教师教育公共基础知识点
412549360544059392_wx,412549360531476480_wx,教育与教育学,特岗教师教育公共基础知识点
412549360560836608_wx,412549360531476480_wx,教育功能,特岗教师教育公共基础知识点
412549360577613824_wx,412549360531476480_wx,教育目的与教育制度,特岗教师教育公共基础知识点
412549360590196736_wx,412549360531476480_wx,教师与学生,特岗教师教育公共基础知识点
412549360606973952_wx,412549360531476480_wx,课程,特岗教师教育公共基础知识点
412549360627945472_wx,412549360531476480_wx,课堂教学,特岗教师教育公共基础知识点
412549360644722688_wx,412549360531476480_wx,学校德育,特岗教师教育公共基础知识点
412549360661499904_wx,412549360531476480_wx,班级管理与班主任工作,特岗教师教育公共基础知识点
412549360678277120_wx,412549360531476480_wx,课外、校外教育,特岗教师教育公共基础知识点
412549360686665728_wx,0,教育心理学,特岗教师教育公共基础知识点
412549360699248640_wx,412549360686665728_wx,教育心理学概述,特岗教师教育公共基础知识点
412549360711831552_wx,412549360686665728_wx,心理发展与教育,特岗教师教育公共基础知识点
412549360732803072_wx,412549360686665728_wx,学习理论,特岗教师教育公共基础知识点
412549360749580288_wx,412549360686665728_wx,学习迁移与记忆,特岗教师教育公共基础知识点
412549360770551808_wx,412549360686665728_wx,学习策略与不同类型的学习,特岗教师教育公共基础知识点
412549360787329024_wx,412549360686665728_wx,影响学习的心理因素,特岗教师教育公共基础知识点
412549360804106240_wx,412549360686665728_wx,学习的个别差异与教育,特岗教师教育公共基础知识点
412549360820883456_wx,412549360686665728_wx,课堂管理,特岗教师教育公共基础知识点
412549360837660672_wx,412549360686665728_wx,心理健康与教师心理,特岗教师教育公共基础知识点
412549360850243584_wx,0,教育法学,特岗教师教育公共基础知识点
412549360858632192_wx,0,教师职业道德,特岗教师教育公共基础知识点
402481381512380416_wx,402482456269246464_wx,教育与教育学,特岗教师教育基础知识知识点
402482456764174336_wx,0,教育写作,特岗教师教育基础知识知识点
402481381512380417_wx,402482456290217984_wx,教育的基本规律,特岗教师教育基础知识知识点
402481381512380418_wx,402482456311189504_wx,教育目的与教育制度,特岗教师教育基础知识知识点
402481381512380419_wx,402482456332161024_wx,教师与学生,特岗教师教育基础知识知识点
402481381512380420_wx,402482456353132544_wx,课程,特岗教师教育基础知识知识点
402481381512380421_wx,402482456374104064_wx,教学,特岗教师教育基础知识知识点
402481381512380422_wx,402482456395075584_wx,德育,特岗教师教育基础知识知识点
402481381512380423_wx,402482456416047104_wx,班级管理与班主任工作,特岗教师教育基础知识知识点
402481381512380424_wx,402482456432824320_wx,课外、校外教育,特岗教师教育基础知识知识点
402481381512380425_wx,402482456453795840_wx,教育研究及其方法,特岗教师教育基础知识知识点
402481381512380426_wx,402482456483155968_wx,心理学概述,特岗教师教育基础知识知识点
402481381512380427_wx,402482456504127488_wx,意识与注意,特岗教师教育基础知识知识点
402481381512380428_wx,402482456529293312_wx,心理过程,特岗教师教育基础知识知识点
402481381512380429_wx,402482456550264832_wx,个性心理,特岗教师教育基础知识知识点
402481381512380430_wx,402482456571236352_wx,群体心理及行为,特岗教师教育基础知识知识点
402481381512380431_wx,402482456596402176_wx,教育心理学及其研究,特岗教师教育基础知识知识点
402481381512380432_wx,402482456617373696_wx,心理发展与个体差异,特岗教师教育基础知识知识点
402481381512380433_wx,402482456638345216_wx,学习理论,特岗教师教育基础知识知识点
402481381512380434_wx,402482456659316736_wx,学习心理,特岗教师教育基础知识知识点
402481381512380435_wx,402482456680288256_wx,教学心理,特岗教师教育基础知识知识点
402481381512380436_wx,402482456701259776_wx,心理健康与教师心理,特岗教师教育基础知识知识点
402481381512380437_wx,402482456713842688_wx,新课程改革,特岗教师教育基础知识知识点
402481381512380438_wx,402482456722231296_wx,教师职业道德,特岗教师教育基础知识知识点
402481381512380439_wx,402482456734814208_wx,教育法律法规,特岗教师教育基础知识知识点
402481381512380440_wx,402482456743202816_wx,教育教学技能,特岗教师教育基础知识知识点
402481381512380441_wx,402482456751591424_wx,教学设计与教案编写,特岗教师教育基础知识知识点
